"","V1","V2","V3","V4","V5"
"323",0.355760845279584,0.395564146171386,0.659105804384069,0.206211032489468,0.0276665930868021
"324",0.142474824076088,0.374899358696877,0.513562289183716,0.428350763606355,0.874201074353756
"325",0.534279165200989,0.0281240072836653,0.062414769293528,0.38963034308771,0.930021168851196
"326",0.217572707843225,0.912590580047734,0.363582607075492,0.182615640303722,0.0442457849457528
"327",0.207489546571582,0.535495911658654,0.0355125895366461,0.45917952645513,0.53826889943415
"328",0.386404034095452,0.528443059675321,0.254314382138788,0.252655407902923,0.129504650033794
"329",0.305708289281989,0.961962329264217,0.233413284756665,0.011419427528529,0.835400904598145
"330",0.78706671943057,0.86975810276608,0.427576330289838,0.110193882696706,0.670608248741762
"331",0.420614537391006,0.886714137042466,0.848506380909895,0.411354395549062,0.64354695070556
"332",0.437307836349187,0.167189679045379,0.0722255195499096,0.659947958309508,0.344790017876043
"333",0.797458476611689,0.956750461438916,0.779694875793791,0.835892834097511,0.1786279459465
"334",0.315134848924179,0.0867586318554442,0.059617144158701,0.641986137414031,0.153090082625746
"335",0.115746868768352,0.68626726408871,0.714371211293449,0.50126177896713,0.963186430430185
"336",0.80515857231727,0.750390230515301,0.0453613023652164,0.225936350590391,0.424064384654113
"337",0.033140208473851,0.559495462836933,0.474164354830107,0.986166659401939,0.782553137922133
"338",0.693318480236728,0.354273622894297,0.531379239175919,0.316432784208177,0.46931377989903
"339",0.448998760454494,0.79893319366305,0.347257986969771,0.686069996681338,0.996938242102265
"340",0.816121986169908,0.795992606219139,0.60585979358392,0.385942989615306,0.99982090739493
"341",0.287554325110055,0.471816343717771,0.915976520388917,0.0412560454640401,0.353090920437804
"342",0.184100933436736,0.212124083806876,0.350041894492529,0.603561391387516,0.255862206051903
"343",0.960065109521444,0.502568583455787,0.776243624527105,0.720086075783671,0.355324081408349
"344",0.165729680772603,0.425887108629723,0.626692971854596,0.861185732388726,0.652079284038477
"345",0.294776404957561,0.606818383841413,0.109185994661415,0.697200971168208,0.555762413724418
"346",0.325906096070252,0.503738986549291,0.960476612804985,0.492260557155333,0.233931707582321
"347",0.013726730248515,0.998124474306857,0.162530736315889,0.043060563448651,0.868877792928246
"348",0.178029979669224,0.939625030279213,0.127039356868987,0.909057965320855,0.86382094302099
"349",0.971124129528369,0.274275493759118,0.87273872284565,0.478565647834852,0.259394901642613
"350",0.929110038542808,0.439240881075589,0.503064312663067,0.482582563096075,0.563200211010672
"351",0.405480545833875,0.143702929364323,0.947406712595596,0.68954015567243,0.780846528496135
"352",0.903069939748945,0.642201435176302,0.86519759930931,0.258422409120608,0.00525195993950567
"353",0.881030906767852,0.270280564319794,0.587413384287979,0.142140036232118,0.350188099280923
"354",0.615380877648888,0.779359185537147,0.466161541148829,0.987451975997025,0.752176310675273
"355",0.836281217256471,0.340328410902924,0.168765938660911,1,0.0362944530365819
"356",0.1928916443911,0.410204329436759,0.446721546246386,0.121409176892074,0.247783702125971
"357",0.0179443810518404,0.565906620376528,0.0997901350620888,0.509052041312179,0.49024549742222
"358",0.758103001994599,0.890086808343724,0.930497282671452,0.793395803051242,0.939089502760369
"359",0.80045206319921,0.86540442672633,0.040996485055388,0.807320006034293,0.671741327415487
"360",0.533416626669521,0.773919479321387,0.959191284391511,0.552348678356938,0.360942137428873
"361",0.236887850516115,0.925850396625427,0.870597499500722,0.127654992701546,0.991122324349431
"362",0.64003583188068,0.954964970699983,0.373187698992218,0.308923882482178,0.912722803550035
"363",0.813723292583156,0.0127055650275338,0.310552043868881,0.322130416729533,0.850398530728413
"364",0.900650952385473,0.271903731356128,0.98432176997844,0.58430618532599,0.507535521068391
"365",0.410539079121165,0.666226468008206,0.0183609537942612,0.932101083497325,0.75043797640915
"366",0.650467373449821,0.686694461019852,0.71087524747326,0.132158333764243,0.663598510350383
"367",0.232182868964871,0.735071412343111,0.052903967800911,0.330059793429754,0.472303929359379
"368",0.882925772184417,0.505249082901329,0.507801178792763,0.429963303904961,0.279536289735651
"369",0.943147361909421,0.26564405078128,0.691031224706678,0.597924280557725,0.296719321287537
"370",0.646645110014688,0.0409022251841884,0.489306694179644,0.243711944448737,0.0574075123796436
"371",0.861028896318239,0.222071860762795,0.530614793703819,0.343417392899978,0.808104319362568
"372",0.332587325899013,0.224643439799207,0.245488536768473,0.873025544258703,0.525039786142238
"373",0.010500236661165,0.66292139068933,0.331477967520763,0.249866872361674,0.252131374033666
"374",0.323803305009004,0.810516843560975,0.698054974221721,0.388869811439888,0.181821563956059
"375",0.123186602326195,0.128309900210624,0.774710016968919,0.503386937515351,0.0583119852694654
"376",0.304665470125799,0.700093652480749,0.0591870751204218,0.390570218135339,0.658032463583711
"377",0.606109821441139,0.588610387707849,0.0874551832797253,0.793728123114364,0.367717137130882
"378",0.728611434954589,0.823727316581055,0.0281424327518593,0.269965127830393,0.971387337733924
"379",0.544807820004599,0.506965262701171,0.0607969390881992,0.530883574794082,0.334152850794549
"380",0.407959714437725,0.622534447888983,0.239107014828955,0.782542327948818,0.980262236237109
"381",0.0596156542280229,0.920137271246745,0.611653061209348,0.998172143744039,0.481267477741558
"382",0.761133528819249,0.541948636388731,0.759866205063614,0.277799892224231,0.0337910629712763
"383",0.20970378117256,0.594823423661539,0.785940120858847,0.601908828941654,0.131574171808524
"384",0.0421955379270953,0.964292040946363,0.115496533696825,0.20626232148478,0.936704296455192
"385",0.911195950827926,0.848634267211693,0.938028146990062,0.894711612166556,0.642543285479668
"386",0.590649423131127,0.362480470598145,0.430895589019259,0.246473713520485,0.891865314347845
"387",0.697412182329801,0.282611638094758,0.0811603072652067,0.735158263602873,0.958805482935321
"388",0.623726063360109,0.0240488157086195,0.295356146163326,0.00606256513035128,0.4424901616901
"389",0.829560263244469,0.524133524027413,0.658008088928034,0.56726173468095,0.649649236780045
"390",0.462429803314487,0.197133134216064,0.386123373613173,0.168391910980664,0.258342030218944
"391",0.548879076850053,0.855486912448343,0.704578600548955,0.21439721932634,0.505001525493229
"392",0.52330095724334,0.222726501959236,0.471325905543502,0.47113843095589,0.278074552458715
"393",0.0127740867396839,0.60020106066819,0.438775169514391,0.442384497824088,0.447705888497225
"394",0.241071623676571,0.664781964629208,0.100771619583717,0.33207519664292,0.0110940249670629
"395",0.498671836727387,0.0635841689905002,0.157651387999003,0.588588734873651,0.262204888815616
"396",0.0547619982252469,0.00768043283010762,0.135869879000528,0.445680154747237,0.362311070348415
"397",0.851061390067648,0.401659816627453,0.063642091365125,0.577367880036838,0.593263487108157
"398",0.99329011221062,0.736643529535174,0.0707489438629827,0.087729227298947,0.648190184828619
"399",0.121357102955513,0.465437727824365,0.360410255641001,0.787979468162641,0.994738244665107
"400",0.970410167798816,0.561819385787905,0.535982178860632,0.360162605848063,0.215152956649482
